Id,year_built,stories,num_bedrooms,full_bathrooms,half_bathrooms,livable_sqft,total_sqft,garage_type,garage_sqft,carport_sqft,has_fireplace,has_pool,has_central_heating,has_central_cooling,house_number,street_name,unit_number,city,zip_code,sale_price
2463,2013,2,5,4,0,3688,4549,attached,398,0,TRUE,FALSE,TRUE,TRUE,502,Nicole Village,,Port Adamtown,11541,944999
2464,1983,1,3,1,1,1450,1472,attached,463,0,TRUE,FALSE,TRUE,TRUE,559,Nicole Village,,Port Adamtown,11541,352801
2465,1983,1,3,1,1,1673,1679,attached,682,0,TRUE,FALSE,TRUE,TRUE,177,Christian Trail,,Port Adamtown,11541,346496
2466,1970,2,2,1,1,1464,4220,attached,466,0,TRUE,FALSE,TRUE,TRUE,887,Lyons Point,,Port Adamtown,11541,378002
2467,1995,2,3,2,1,2422,3299,attached,633,0,TRUE,FALSE,TRUE,TRUE,2470,Jones Alley,,Port Adamtown,11541,718200
2468,1984,1,3,2,0,1316,1321,attached,482,0,TRUE,FALSE,TRUE,TRUE,2763,Lyons Point,,Port Adamtown,11541,371700
2469,1981,1,3,1,1,1474,1487,attached,458,0,TRUE,FALSE,TRUE,TRUE,95106,Regina Springs,,Port Adamtown,11541,340200
2470,1980,1,4,1,1,1739,1928,attached,445,0,TRUE,FALSE,TRUE,TRUE,19715,Tricia Gardens,,Port Adamtown,11541,434696
2471,1990,2,3,2,1,2046,3181,attached,586,0,TRUE,FALSE,TRUE,TRUE,74495,Tricia Gardens,,Port Adamtown,11541,541798
2472,1991,2,3,2,1,2048,3184,attached,587,0,TRUE,FALSE,TRUE,TRUE,74495,Tricia Gardens,,Port Adamtown,11541,548097
2473,1979,1,3,1,1,2404,2426,attached,727,0,TRUE,TRUE,TRUE,TRUE,52991,Katherine Locks,,Port Adamtown,11541,466197
2474,1980,1,3,2,0,1726,2131,attached,530,0,TRUE,TRUE,TRUE,TRUE,1103,William Turnpike,,Port Adamtown,11541,459903
2475,1976,2,4,2,1,1968,2989,attached,533,0,TRUE,FALSE,TRUE,TRUE,123,Christopher Brooks,,Port Adamtown,11541,485103
2476,1990,3,3,2,0,2688,3098,attached,505,0,TRUE,FALSE,TRUE,TRUE,37549,Joshua Branch,,Port Adamtown,11541,403200
2477,1984,1,2,2,0,1776,1844,attached,483,0,TRUE,FALSE,TRUE,TRUE,9632,Susan Summit,,Port Adamtown,11541,441001
2478,1987,2,4,3,0,2571,2873,attached,660,0,TRUE,TRUE,TRUE,TRUE,54358,Henry Camp,,Port Adamtown,11541,585903
2479,2014,1,3,2,1,2609,3258,attached,1037,0,TRUE,FALSE,TRUE,TRUE,26960,Henry Camp,,Port Adamtown,11541,283498
2480,1970,2,2,1,1,1520,2372,none,0,0,TRUE,TRUE,TRUE,TRUE,3952,Joe Shore,,Port Adamtown,11541,302402
2481,1981,1,3,1,1,1873,1870,attached,500,0,TRUE,FALSE,TRUE,TRUE,92924,Joe Shore,,Port Adamtown,11541,452339
2482,1992,3,3,3,1,4505,5830,attached,1463,0,TRUE,FALSE,TRUE,TRUE,42154,Gary Courts,,Port Adamtown,11541,960754
2483,1980,2,3,1,1,2352,2567,detached,937,0,TRUE,FALSE,TRUE,TRUE,24752,Theresa Estate,,Port Adamtown,11541,711901
2484,2014,1,4,3,0,2770,2826,attached,558,0,TRUE,FALSE,TRUE,TRUE,143,Jones Dale,,Port Adamtown,11541,522898
2485,1988,1,3,1,1,2139,2760,attached,603,0,FALSE,FALSE,TRUE,TRUE,13,Moore Port,,Port Adamtown,11541,510299
2486,1980,1,3,2,1,2284,2780,attached,520,0,TRUE,FALSE,TRUE,TRUE,83189,Kyle Brooks,,Port Adamtown,11541,485096
2487,1987,1,3,1,1,1696,1739,attached,671,0,TRUE,TRUE,TRUE,TRUE,2190,Wilson Knoll,,Port Adamtown,11541,324448
2488,1991,2,4,3,0,2660,3181,attached,878,0,TRUE,FALSE,TRUE,TRUE,18575,Moore Port,,Port Adamtown,11541,440998
2489,1989,2,3,2,1,2290,3323,attached,839,0,TRUE,FALSE,TRUE,TRUE,185,Kyle Brooks,,Port Adamtown,11541,510302
2490,1986,2,4,1,1,2172,2175,attached,502,0,TRUE,FALSE,TRUE,TRUE,6091,Karen Circle,,Port Adamtown,11541,900902
2491,1991,2,4,3,1,4306,5305,attached,695,0,TRUE,FALSE,TRUE,TRUE,69,Mark Common,,Port Adamtown,11541,566998
2492,1965,1,3,1,1,1437,1482,attached,482,0,TRUE,TRUE,TRUE,TRUE,9181,Brandon Falls,,Lewishaven,11980,385557
2493,2005,1,3,2,0,1615,1718,attached,481,0,TRUE,FALSE,TRUE,TRUE,7026,Arthur Trace,,Port Adamtown,11541,346496
2494,2006,2,4,2,1,2799,2895,attached,442,0,TRUE,FALSE,TRUE,TRUE,8747,Arthur Trace,,Port Adamtown,11541,408237
2495,1984,1,2,1,0,783,784,none,0,0,FALSE,FALSE,TRUE,FALSE,994,Conner Court,,Port Adamtown,11541,32764
2496,1984,1,3,1,1,1955,1983,attached,539,0,TRUE,FALSE,TRUE,TRUE,97444,Cathy Mall,,Port Adamtown,11541,406979
2497,1984,1,3,1,1,1654,1663,attached,685,0,TRUE,FALSE,TRUE,TRUE,411,Hill Forges,,Port Adamtown,11541,378004
2498,1988,1,3,1,1,1644,1728,attached,688,0,TRUE,TRUE,TRUE,TRUE,143,Elizabeth Motorway,,Port Adamtown,11541,491404
2499,2007,1,3,2,0,1301,1302,none,0,0,FALSE,FALSE,TRUE,FALSE,79956,Rogers Street,,Port Adamtown,11541,233103
2500,1993,1,3,2,0,1339,1547,attached,478,0,FALSE,FALSE,TRUE,TRUE,356,Rodriguez Streets,,Port Adamtown,11541,244443
2501,1983,1,3,2,0,1536,1538,none,0,0,FALSE,FALSE,TRUE,FALSE,91744,Flores Mill,,Port Adamtown,11541,212937
2502,2002,1,3,2,0,1254,1248,attached,438,0,FALSE,FALSE,TRUE,TRUE,257,Cindy Island,,Port Adamtown,11541,220504
2503,1986,1,3,2,0,1424,1425,attached,441,0,TRUE,FALSE,TRUE,TRUE,5381,Cindy Island,,Port Adamtown,11541,110882
2504,1987,1,3,2,0,1429,1426,attached,442,0,TRUE,FALSE,TRUE,TRUE,5381,Cindy Island,,Port Adamtown,11541,283500
2505,2007,2,5,4,0,4066,4152,attached,617,0,TRUE,FALSE,TRUE,TRUE,86183,Jeremy Drive,,Davidfort,10701,490136
2506,2012,1,4,3,0,2492,2532,attached,588,0,FALSE,FALSE,TRUE,TRUE,450,Hill Pass,,Davidfort,10701,367922
2507,2008,2,5,4,0,4067,4101,attached,616,0,TRUE,FALSE,TRUE,TRUE,7947,Stacie Fords,,Davidfort,10701,529197
2508,2007,2,4,3,0,3232,3368,attached,584,0,TRUE,FALSE,TRUE,TRUE,4027,Chad Crest,,Davidfort,10701,418318
2509,2015,1,3,2,0,2002,2083,attached,444,0,FALSE,FALSE,TRUE,TRUE,55653,Spencer Tunnel,,Davidfort,10701,391226
2510,2006,2,5,3,0,2612,2711,attached,472,0,FALSE,FALSE,TRUE,TRUE,213,Gibson Springs,,Davidfort,10701,391226
2511,2005,2,5,3,0,3080,3156,attached,554,0,FALSE,FALSE,TRUE,TRUE,515,Davis Harbor,,Davidfort,10701,352800
2512,2006,2,5,3,0,3083,3166,attached,558,0,FALSE,FALSE,TRUE,TRUE,486,Francisco Loop,,Davidfort,10701,371702
2513,2003,2,4,3,0,3234,3316,attached,631,0,TRUE,FALSE,TRUE,TRUE,8731,Nicholas Stravenue,,Davidfort,10701,525422
2514,2000,2,4,2,1,2897,3182,attached,643,0,TRUE,FALSE,TRUE,TRUE,38187,Nicholas Stravenue,,Davidfort,10701,464943
2515,2001,2,4,2,1,2897,3183,attached,428,0,TRUE,FALSE,TRUE,TRUE,1098,Singh Corners,,Davidfort,10701,453603
2516,2014,1,3,2,0,2001,2089,attached,441,0,FALSE,FALSE,TRUE,TRUE,515,Robert Loaf,,Davidfort,10701,398161
2517,2002,2,4,3,0,3237,3456,attached,632,0,TRUE,FALSE,TRUE,TRUE,9850,Emily Turnpike,,Davidfort,10701,389970
2518,2001,2,4,2,1,3103,3202,attached,477,0,TRUE,FALSE,TRUE,TRUE,431,Patel Centers,,Davidfort,10701,365404
2519,2007,2,5,3,0,3404,3430,attached,568,0,TRUE,TRUE,TRUE,TRUE,435,Michael Isle,,Davidfort,10701,485099
2520,2008,2,4,3,0,3664,3705,attached,749,0,TRUE,FALSE,TRUE,TRUE,10580,Lewis Valley,,Davidfort,10701,467456
2521,2007,2,3,2,0,2178,2281,attached,425,0,TRUE,TRUE,TRUE,TRUE,2677,Jeffrey Circle,,Davidfort,10701,403202
2522,2005,2,4,2,1,2919,3029,attached,680,0,TRUE,FALSE,TRUE,TRUE,877,Bailey Row,,Davidfort,10701,355952
2523,2004,2,4,2,1,2695,2738,attached,428,0,FALSE,FALSE,TRUE,TRUE,786,Martinez Mission,,Davidfort,10701,398163
2524,2013,2,4,2,1,2946,3059,attached,476,0,FALSE,FALSE,TRUE,TRUE,786,Miller Fall,,Davidfort,10701,451083
2525,2006,2,4,2,1,2861,2910,attached,572,0,FALSE,FALSE,TRUE,TRUE,7939,Robert Mountains,,Davidfort,10701,376743
2526,2005,2,5,3,0,3077,3161,attached,561,0,FALSE,FALSE,TRUE,TRUE,6260,Bentley Mall,,Davidfort,10701,403203
2527,2006,2,4,2,1,2864,2914,attached,569,0,FALSE,FALSE,TRUE,TRUE,4553,Joseph Summit,,Davidfort,10701,357207
2528,1976,1,3,2,0,1347,1338,detached,576,0,FALSE,FALSE,TRUE,TRUE,520,Reginald Circle,,Davidfort,10701,340200
2529,1977,1,3,2,0,1745,1736,detached,2,0,FALSE,FALSE,TRUE,TRUE,520,Reginald Circle,,Davidfort,10701,340203
2530,1970,1,2,1,1,1125,1120,none,0,0,FALSE,FALSE,TRUE,TRUE,9802,Burnett Estates,,Davidfort,10701,119698
2531,1985,1,3,2,0,1348,1341,none,0,0,FALSE,FALSE,TRUE,TRUE,782,Annette Mews,,Davidfort,10701,252001
2532,1984,1,2,2,0,1247,1254,none,0,1036,FALSE,FALSE,TRUE,TRUE,9626,Carpenter Locks,,Davidfort,11176,125998
2533,1984,1,2,2,0,1253,1244,none,0,1037,FALSE,FALSE,TRUE,TRUE,9626,Carpenter Locks,,Davidfort,11176,277200
2534,1968,1,1,1,0,907,909,none,0,0,FALSE,FALSE,TRUE,TRUE,1752,Daniel Parkways,,Lake Dariusborough,10004,178919
2535,1981,1,3,1,1,1576,1709,attached,437,0,TRUE,FALSE,TRUE,TRUE,68346,Michael Hills,,Lake Dariusborough,10004,247590
2536,2007,1,3,2,0,1501,1494,detached,398,0,FALSE,FALSE,TRUE,TRUE,17071,Tamara Rapid,,Port Adamtown,11541,255152
2537,1936,1,2,1,0,1509,1746,detached,404,0,FALSE,FALSE,FALSE,FALSE,6058,Alexander Rapids,,Lake Dariusborough,10004,466203
2538,1981,1,3,1,1,1350,1585,none,0,0,FALSE,FALSE,TRUE,TRUE,6058,Alexander Rapids,,Lake Dariusborough,10004,466197
2539,1938,1,2,1,0,1510,1747,detached,404,0,FALSE,FALSE,FALSE,FALSE,6058,Alexander Rapids,,Lake Dariusborough,10004,516604
2540,1982,1,3,1,1,1348,1581,none,0,0,FALSE,FALSE,TRUE,TRUE,6058,Alexander Rapids,,Lake Dariusborough,10004,516603
2541,1972,1,2,1,0,676,674,none,0,0,FALSE,FALSE,TRUE,TRUE,55213,Leach Alley,,Lake Dariusborough,10004,56701
2542,1926,4,2,1,0,1092,1383,none,0,0,FALSE,FALSE,FALSE,TRUE,905,Zachary Mission,,Lake Dariusborough,10004,193412
2543,1974,1,2,2,0,1436,1443,none,0,0,FALSE,FALSE,TRUE,TRUE,963,Fuller Light,,Lake Dariusborough,10004,163798
2544,1971,1,1,1,0,963,960,none,0,0,FALSE,FALSE,FALSE,FALSE,963,Fuller Light,,Lake Dariusborough,10004,163800
2545,1976,1,2,2,0,1441,1445,none,0,0,FALSE,FALSE,TRUE,TRUE,18886,Cook View,,Lake Dariusborough,10004,113396
2546,1990,1,4,2,0,1456,1467,attached,444,0,TRUE,FALSE,TRUE,TRUE,6496,Moore Causeway,,Lake Dariusborough,10004,264600
2547,2004,1,3,2,0,1720,1768,attached,442,0,TRUE,FALSE,TRUE,TRUE,947,Mario Dale,,Port Jonathanborough,10250,361623
2548,1956,2,2,1,1,1406,1413,detached,578,0,TRUE,FALSE,FALSE,FALSE,357,Wright Oval,,West Lydia,10569,131043
2549,1955,2,2,1,1,1402,1413,detached,575,0,TRUE,FALSE,FALSE,FALSE,357,Wright Oval,,West Lydia,10569,277197
2550,1979,2,2,1,0,1045,1043,none,0,0,FALSE,FALSE,FALSE,FALSE,2063,Roger Crest,,Port Adamtown,11541,277197
2551,1952,1,2,1,0,1849,2085,attached,232,0,TRUE,FALSE,FALSE,FALSE,50731,Palmer Lodge,,Port Adamtown,11541,207898
2552,2006,2,4,2,1,2420,2505,attached,458,0,TRUE,FALSE,TRUE,TRUE,16585,Bailey Shoal,,Port Jonathanborough,10250,396898
2553,2006,2,4,2,1,2425,2512,attached,461,0,TRUE,FALSE,TRUE,TRUE,696,Phillips Street,,Port Jonathanborough,10250,384302
2554,2006,2,3,2,1,1850,1918,attached,426,0,TRUE,FALSE,TRUE,TRUE,125,Thomas Garden,,Port Jonathanborough,10250,352797
2555,2004,2,3,2,1,2146,2200,attached,430,0,TRUE,FALSE,TRUE,TRUE,7045,Thomas Garden,,Port Jonathanborough,10250,396899
2556,2006,2,4,2,1,2825,2907,attached,436,0,TRUE,FALSE,TRUE,TRUE,741,Vanessa Hills,,Port Jonathanborough,10250,412021
2557,2006,2,4,2,1,2826,2907,attached,434,0,TRUE,FALSE,TRUE,TRUE,842,Nicole Hollow,,Port Jonathanborough,10250,409499
2558,2004,2,4,2,1,2822,2908,attached,437,0,TRUE,FALSE,TRUE,TRUE,1854,Rios Lane,,Port Jonathanborough,10250,423364
2559,2004,2,4,2,1,2501,2571,attached,422,0,TRUE,FALSE,TRUE,TRUE,778,Nicole Hollow,,Port Jonathanborough,10250,388083
2560,2004,1,2,1,1,1494,1529,attached,424,0,TRUE,FALSE,TRUE,TRUE,87149,Sims Pike,,Port Jonathanborough,10250,340200
2561,2005,1,2,2,0,1684,1807,attached,403,0,TRUE,FALSE,TRUE,TRUE,4992,Sarah Lake,,Port Jonathanborough,10250,415798
2562,2003,1,2,1,1,1494,1518,attached,422,0,TRUE,FALSE,TRUE,TRUE,8296,Jones Plaza,,Port Jonathanborough,10250,384296
2563,2002,1,1,1,1,1625,1665,attached,414,0,TRUE,FALSE,TRUE,TRUE,68859,Gallegos Unions,,Port Jonathanborough,10250,386816
2564,2001,1,2,2,0,2229,2371,attached,506,0,TRUE,FALSE,TRUE,TRUE,43876,Reynolds Station,,Port Jonathanborough,10250,439741
2565,2001,1,2,1,1,1738,1773,attached,488,0,TRUE,FALSE,TRUE,TRUE,8350,Matthew Garden,,Port Jonathanborough,10250,346497
2566,1999,1,1,1,1,1323,1394,attached,535,0,TRUE,FALSE,TRUE,TRUE,138,Jones Place,,Port Jonathanborough,10250,327604
2567,2000,1,2,1,1,1562,1597,attached,507,0,TRUE,FALSE,TRUE,TRUE,8470,Samantha Field,,Port Jonathanborough,10250,389336
2568,2002,1,2,1,1,1781,1896,attached,509,0,TRUE,FALSE,TRUE,TRUE,20290,Dillon Lock,,Port Jonathanborough,10250,337682
2569,2000,1,2,2,0,1820,1845,attached,461,0,TRUE,FALSE,TRUE,TRUE,6444,Burgess Brooks,,Port Jonathanborough,10250,428397
2570,1989,1,3,1,1,1431,1428,attached,452,0,TRUE,FALSE,TRUE,TRUE,50868,John Wells,,Port Jonathanborough,10250,327602
2571,1990,2,3,2,1,1869,1869,attached,453,0,TRUE,FALSE,TRUE,TRUE,6565,Eric Court,,Port Jonathanborough,10250,377997
2572,1991,1,3,1,1,1297,1303,attached,408,0,TRUE,FALSE,TRUE,TRUE,24800,Garcia Street,,Port Jonathanborough,10250,302399
2573,1988,1,3,1,1,1299,1315,attached,411,0,TRUE,FALSE,TRUE,TRUE,89878,Collins Neck,,Port Jonathanborough,10250,315003
2574,2006,2,4,3,0,2594,2735,attached,646,0,TRUE,FALSE,TRUE,TRUE,15620,Pamela Manor,,Port Jonathanborough,10250,390602
2575,2005,2,4,3,0,2933,3147,attached,642,0,TRUE,FALSE,TRUE,TRUE,183,Salazar Rapid,,Port Jonathanborough,10250,432177
2576,2002,1,3,2,0,2253,2300,attached,620,0,FALSE,FALSE,TRUE,TRUE,7711,Jessica Creek,,Port Jonathanborough,10250,327601
2577,2003,1,4,2,0,2147,2206,attached,596,0,TRUE,TRUE,TRUE,TRUE,945,Shepard Trace,,Port Jonathanborough,10250,428399
2578,2000,1,3,2,0,1976,2075,attached,431,0,FALSE,TRUE,TRUE,TRUE,20354,Jason Wells,,Port Jonathanborough,10250,422096
2579,2003,1,3,2,0,1976,2077,attached,428,0,FALSE,TRUE,TRUE,TRUE,879,Laura Neck,,Port Jonathanborough,10250,406979
2580,2002,2,5,3,0,3136,3217,attached,666,0,TRUE,FALSE,TRUE,TRUE,172,Sarah Views,,Port Jonathanborough,10250,478799
2581,1995,1,3,2,0,1609,1684,attached,431,0,TRUE,FALSE,TRUE,TRUE,484,Garza Trail,,West Lydia,10569,291056
2582,1992,1,2,2,0,1095,1169,attached,454,0,TRUE,FALSE,TRUE,TRUE,336,Randy Isle,,Port Jonathanborough,10250,308704
2583,1991,2,3,3,0,1626,1666,attached,469,0,TRUE,FALSE,TRUE,TRUE,9815,Carla Wells,,Port Jonathanborough,10250,346497
2584,1992,2,3,2,1,1601,1642,attached,479,0,TRUE,FALSE,TRUE,TRUE,28188,Acosta Ferry,,Port Jonathanborough,10250,352796
2585,1992,1,3,2,0,1368,1443,attached,488,0,TRUE,TRUE,TRUE,TRUE,274,Fry Stravenue,,Port Jonathanborough,10250,361616
2586,1988,1,4,2,0,1412,1502,attached,473,0,FALSE,FALSE,TRUE,TRUE,777,Juan Skyway,,Port Jonathanborough,10250,316889
2587,1993,1,2,2,0,1605,1680,attached,461,0,TRUE,TRUE,TRUE,TRUE,8073,Gregory Way,,West Lydia,10569,374852
2588,1964,1,2,1,1,1404,1770,none,0,378,FALSE,FALSE,TRUE,FALSE,703,Wang Plains,,West Lydia,10569,166324
2589,1965,1,2,1,0,1051,1192,none,0,342,FALSE,FALSE,TRUE,FALSE,81887,Mckenzie Trace,,West Lydia,10569,163803
2590,1965,1,3,1,1,1449,1980,none,0,384,FALSE,FALSE,TRUE,TRUE,68451,Ruth Mount,,West Lydia,10569,283504
2591,1964,1,2,1,1,1094,1518,none,0,230,FALSE,FALSE,TRUE,TRUE,735,Melissa Manor,,West Lydia,10569,207896
2592,1966,1,2,1,1,1057,1483,none,0,236,FALSE,FALSE,TRUE,TRUE,3318,Raymond Crest,,West Lydia,10569,151834
2593,1966,1,2,1,1,1376,1752,none,0,398,FALSE,FALSE,TRUE,TRUE,4341,Raymond Crest,,West Lydia,10569,176402
2594,1968,1,2,1,1,1145,1600,attached,337,0,FALSE,FALSE,TRUE,TRUE,50904,Mckenzie Trace,,West Lydia,10569,141118
2595,1968,1,2,1,1,1145,1598,attached,342,0,FALSE,FALSE,TRUE,TRUE,50904,Mckenzie Trace,,West Lydia,10569,250742
2596,1997,1,3,2,0,1447,1451,attached,396,0,TRUE,FALSE,TRUE,TRUE,382,Daniel Burgs,,West Lydia,10569,327604
2597,1998,1,3,2,0,1447,1448,attached,401,0,TRUE,TRUE,TRUE,TRUE,11050,Daniel Burgs,,West Lydia,10569,341461
2598,1988,1,3,2,0,1174,1187,attached,483,0,TRUE,FALSE,TRUE,TRUE,85554,Douglas Spurs,,West Lydia,10569,280348
2599,1991,1,3,2,0,1298,1410,attached,502,0,TRUE,FALSE,TRUE,TRUE,9454,Tricia Mount,,West Lydia,10569,320036
2600,1989,1,3,1,1,1524,1768,attached,430,0,FALSE,FALSE,TRUE,TRUE,735,Schmidt Walks,,West Lydia,10569,281611
2601,1988,1,3,2,0,1320,1404,attached,494,0,TRUE,FALSE,TRUE,TRUE,73673,Whitney Stream,,West Lydia,10569,332637
2602,1988,1,3,2,0,1309,1415,attached,495,0,TRUE,FALSE,TRUE,TRUE,63567,Meadows Port,,West Lydia,10569,315003
2603,1988,1,2,1,1,1414,1432,attached,416,0,TRUE,FALSE,TRUE,TRUE,98897,Becky Camp,,West Lydia,10569,300513
2604,1981,1,2,1,1,1336,1543,attached,434,0,TRUE,FALSE,TRUE,TRUE,365,Kyle Heights,,West Lydia,10569,270900
2605,1988,1,4,1,1,1461,1467,attached,414,0,TRUE,FALSE,TRUE,TRUE,459,Fowler Knoll,,West Lydia,10569,315004
2606,1987,2,3,2,1,1565,1658,attached,470,0,TRUE,FALSE,TRUE,TRUE,93213,Amanda Rest,,West Lydia,10569,342724
2607,1963,1,2,1,1,1404,1732,none,0,195,FALSE,FALSE,TRUE,TRUE,985,Wallace Manors,,West Lydia,10569,231841
2608,1964,1,2,1,1,1103,1520,none,0,231,FALSE,FALSE,TRUE,TRUE,4128,White Camp,,West Lydia,10569,115918
2609,1963,1,2,1,1,1094,1514,none,0,232,FALSE,FALSE,TRUE,TRUE,4128,White Camp,,West Lydia,10569,185847
2610,1964,1,2,1,1,1460,1897,attached,394,0,FALSE,FALSE,TRUE,TRUE,267,Jose Points,,West Lydia,10569,289802
2611,1964,1,3,1,1,1700,2017,attached,1049,0,FALSE,FALSE,TRUE,TRUE,8642,Diane Road,,West Lydia,10569,371702
2612,1963,1,2,1,0,995,1339,none,0,198,FALSE,FALSE,TRUE,TRUE,47,Harry Tunnel,,West Lydia,10569,163803
2613,1963,1,3,1,1,1310,1759,attached,422,0,FALSE,FALSE,TRUE,TRUE,79,Campbell Wall,,West Lydia,10569,220500
2614,1965,1,2,1,1,1714,2120,none,0,201,FALSE,FALSE,TRUE,TRUE,20803,Gonzalez Ridge,,West Lydia,10569,238136
2615,1963,1,2,1,0,950,1095,none,0,235,FALSE,FALSE,TRUE,TRUE,4996,White Camp,,West Lydia,10569,163801
2616,1963,1,3,1,1,2215,2425,attached,396,0,FALSE,FALSE,TRUE,TRUE,26784,Gonzalez Ridge,,West Lydia,10569,301136
2617,1969,1,3,1,1,1845,1877,attached,503,0,TRUE,FALSE,TRUE,TRUE,6558,Rodney Coves,,West Lydia,10569,283503
2618,1965,1,2,1,1,1387,1594,attached,360,0,FALSE,FALSE,TRUE,TRUE,5930,Diane Road,,West Lydia,10569,233103
2619,1965,1,3,1,1,1305,1656,none,0,230,FALSE,FALSE,TRUE,TRUE,5018,Matthew Mills,,West Lydia,10569,238774
2620,1965,1,2,1,0,993,1272,none,0,204,FALSE,FALSE,TRUE,TRUE,96,Mckenzie Trace,,West Lydia,10569,166318
2621,1966,1,3,1,1,1468,1659,none,0,228,FALSE,FALSE,TRUE,TRUE,4949,Mckenzie Trace,,West Lydia,10569,44100
2622,2006,2,4,2,1,3357,3355,attached,702,0,TRUE,FALSE,TRUE,TRUE,70151,Randall Mountains,,Port Jonathanborough,10250,391858
2623,1992,1,2,2,0,1370,1399,attached,506,0,TRUE,FALSE,TRUE,TRUE,99173,Proctor Stream,,West Lydia,10569,294836
2624,1992,1,2,2,0,1371,1404,attached,513,0,TRUE,FALSE,TRUE,TRUE,99173,Proctor Stream,,West Lydia,10569,311850
2625,1991,1,2,1,1,1117,1114,attached,378,0,FALSE,FALSE,TRUE,TRUE,14591,Antonio Rapids,,Amystad,11682,245701
2626,1991,1,3,2,0,1787,1805,attached,514,0,TRUE,FALSE,TRUE,TRUE,85773,Susan Common,,West Lydia,10569,349649
2627,1990,1,2,1,1,1102,1103,attached,387,0,FALSE,FALSE,TRUE,TRUE,826,William Islands,,Amystad,11682,234356
2628,1991,1,2,1,1,1061,1260,attached,383,0,FALSE,FALSE,TRUE,TRUE,533,Michelle Pike,,Amystad,11682,248217
2629,1991,1,2,1,1,1118,1231,attached,384,0,FALSE,FALSE,TRUE,TRUE,4295,Robert Valleys,,Amystad,11682,12604
2630,1989,1,2,1,1,1111,1119,attached,381,0,FALSE,FALSE,TRUE,TRUE,33486,Brett Mountains,,Amystad,11682,214203
2631,1989,1,2,1,1,1071,1071,attached,384,0,FALSE,FALSE,TRUE,TRUE,269,Brett Mountains,,Amystad,11682,289798
2632,1991,1,2,1,1,978,971,attached,384,0,FALSE,FALSE,TRUE,TRUE,729,Brett Mountains,,Amystad,11682,220499
2633,2006,1,4,3,1,4355,5597,attached,963,0,TRUE,TRUE,TRUE,TRUE,8344,Daniels Overpass,,Lake Jack,11579,1763998
2634,1990,1,2,1,1,1064,1060,attached,383,0,FALSE,FALSE,TRUE,TRUE,405,Richard Loaf,,Amystad,11682,241924
2635,1987,1,3,2,0,1662,1677,attached,596,0,TRUE,FALSE,TRUE,TRUE,77832,Julie Forges,,West Lydia,10569,321296
2636,1989,1,2,2,0,1080,1077,attached,302,0,FALSE,FALSE,TRUE,TRUE,761,Craig Viaduct,,West Lydia,10569,214204
2637,1989,1,4,2,0,1582,1655,attached,532,0,TRUE,TRUE,TRUE,TRUE,342,Ashley Flat,,West Lydia,10569,347758
2638,1983,1,3,2,0,1620,1617,attached,484,0,TRUE,FALSE,TRUE,TRUE,3512,Patrick Port,,West Lydia,10569,364144
2639,1963,1,2,2,0,1402,1402,none,0,231,FALSE,FALSE,TRUE,TRUE,683,Margaret Mall,,West Lydia,10569,163803
2640,1963,1,2,2,0,1395,1400,none,0,232,FALSE,FALSE,TRUE,TRUE,683,Margaret Mall,,West Lydia,10569,274678
2641,1965,1,3,1,1,1620,1874,none,0,199,FALSE,FALSE,TRUE,TRUE,738,Margaret Mall,,West Lydia,10569,234356
2642,1965,1,2,1,0,989,1344,none,0,201,FALSE,FALSE,TRUE,TRUE,6691,Robin Park,,West Lydia,10569,166323
2643,1965,1,2,1,1,1101,1627,attached,229,0,TRUE,FALSE,TRUE,FALSE,278,Robin Park,,West Lydia,10569,156237
2644,2005,2,4,3,0,2249,2374,attached,639,0,TRUE,TRUE,TRUE,TRUE,996,Tara Crest,,Amystad,11682,412016
2645,1984,1,2,1,0,836,835,attached,449,0,TRUE,FALSE,TRUE,TRUE,60800,Taylor Pass,,West Lydia,10569,190262
2646,1986,1,2,1,1,1201,1199,attached,421,0,TRUE,FALSE,TRUE,TRUE,7524,Taylor Pass,,West Lydia,10569,211679
2647,1985,1,2,1,1,1008,1014,attached,420,0,TRUE,FALSE,TRUE,TRUE,857,Dunn Hills,,West Lydia,10569,235624
2648,2008,2,3,2,1,2181,2284,attached,468,0,TRUE,FALSE,TRUE,TRUE,6444,Todd Square,,Amystad,11682,349017
2649,1985,1,2,1,1,914,914,attached,419,0,TRUE,FALSE,TRUE,TRUE,48227,Buchanan Stravenue,,West Lydia,10569,189004
2650,1985,1,2,1,1,1203,1200,attached,417,0,TRUE,FALSE,TRUE,TRUE,44511,Mitchell Courts,,West Lydia,10569,245700
2651,1986,1,2,1,1,1009,1005,attached,421,0,TRUE,FALSE,TRUE,TRUE,124,Buchanan Stravenue,,West Lydia,10569,216720
2652,2006,1,4,2,1,2740,3058,attached,717,0,TRUE,FALSE,TRUE,TRUE,431,Jeremy Ridges,,West Ann,10748,516600
2653,1983,1,2,1,0,819,818,attached,243,0,FALSE,FALSE,TRUE,TRUE,9952,Jenny Knolls,,West Lydia,10569,172623
2654,1982,1,2,1,0,821,825,attached,240,0,FALSE,FALSE,TRUE,TRUE,9952,Jenny Knolls,,West Lydia,10569,239397
2655,1981,1,2,1,1,1706,2033,attached,487,0,TRUE,FALSE,TRUE,TRUE,54398,Mcdaniel Prairie,,West Lydia,10569,264601
